Unnamed: 0,Name,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Current_Age
167,Ford Figo Diesel Titanium,2010,66123,20.0,1399.0,68.0,5.0,11.48,2.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,13
168,BMW X5 xDrive 30d,2015,41000,15.3,2993.0,258.0,5.0,11.48,45.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
169,Mercedes-Benz New C-Class C 220 CDI Style,2017,23550,19.27,2143.0,167.62,5.0,11.48,33.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
170,Honda Brio V MT,2012,45000,19.4,1198.0,86.8,5.0,11.48,3.65,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11
171,Hyundai i10 Magna 1.2,2013,60000,20.36,1197.0,78.9,5.0,11.48,2.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
172,Mercedes-Benz GLC 220,2016,44414,17.9,2143.0,170.0,5.0,11.48,42.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
173,Hyundai Grand i10 1.2 Kappa Asta,2019,1000,18.9,1197.0,81.86,5.0,7.39,6.5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
174,Audi A6 2011-2015 2.0 TDI Premium Plus,2012,62500,17.68,1968.0,174.33,5.0,11.48,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11
175,Volkswagen Vento Petrol Highline AT,2013,21000,14.4,1598.0,103.6,5.0,11.48,4.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10
176,Mini Countryman Cooper D,2017,8525,16.6,1998.0,112.0,5.0,11.48,23.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6
177,Hyundai i20 Asta 1.4 CRDi,2014,29000,22.54,1396.0,88.73,5.0,11.48,8.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
178,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,40000,17.68,1968.0,174.33,5.0,11.48,22.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
179,Chevrolet Beat Diesel LT,2012,88000,25.44,936.0,57.6,5.0,11.48,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11
180,Skoda Superb Elegance 1.8 TSI AT,2012,53537,13.7,1798.0,157.75,5.0,11.48,6.89,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
181,Ford Fiesta 1.4 TDCi EXI Limited Edition,2006,216000,17.8,1399.0,68.0,5.0,11.48,1.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,17
182,BMW 5 Series 520d Luxury Line,2014,51000,22.48,1995.0,190.0,5.0,69.47,33.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
183,Chevrolet Optra Magnum 1.6 LS BS3,2007,118500,12.9,1598.0,102.5,5.0,11.48,1.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16
184,Volkswagen Polo Diesel Highline 1.2L,2012,63000,22.07,1199.0,73.9,5.0,11.48,4.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
185,Renault Lodgy 110PS RxZ 8 Seater,2015,25000,19.98,1461.0,108.5,8.0,11.48,6.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
186,Mercedes-Benz E-Class E250 CDI Avantgrade,2014,37382,13.0,2143.0,201.1,5.0,11.48,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
187,Maruti Baleno Alpha,2017,24773,21.4,1197.0,83.1,5.0,8.78,7.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
188,Hyundai Verna 1.6 SX,2012,62000,22.32,1582.0,126.32,5.0,11.48,4.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
189,Hyundai i10 Magna 1.1,2017,52340,19.81,1086.0,68.05,5.0,11.48,4.04,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
190,Mahindra Scorpio 1.99 S10 4WD,2016,56739,15.4,1997.0,120.0,7.0,11.48,10.31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
191,Land Rover Range Rover 2.2L Dynamic,2018,36091,12.7,2179.0,187.7,5.0,11.48,55.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
192,Ford Figo Diesel ZXI,2010,120000,20.0,1399.0,68.0,5.0,11.48,2.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
193,Maruti Ertiga ZDI,2016,33000,25.47,1248.0,88.5,7.0,12.74,8.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
194,Honda City 1.5 GXI,2007,60006,0.0,1631.552572706935,113.80314403717087,5.0,11.48,2.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
195,Honda Amaze S i-Dtech,2014,52000,25.8,1498.0,98.6,5.0,11.48,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9
196,Hyundai i10 Magna,2015,43571,20.36,1197.0,78.9,5.0,11.48,3.55,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
197,Honda Amaze S i-Dtech,2013,50000,25.8,1498.0,98.6,5.0,11.48,3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
198,Skoda Laura Ambiente,2008,113000,17.5,1896.0,106.0,5.0,11.48,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15
199,Renault Duster 85PS Diesel RxL,2014,90000,19.87,1461.0,83.8,5.0,11.48,5.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
200,Mahindra NuvoSport N6,2017,29000,17.45,1493.0,100.0,7.0,10.52,6.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6
201,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,20000,24.3,1248.0,88.5,5.0,11.98,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
202,Hyundai i20 Asta Option 1.2,2016,61012,18.6,1197.0,81.83,5.0,11.48,6.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
203,Skoda Fabia 1.4 MPI Ambiente,2009,87459,14.7,1390.0,85.0,5.0,11.48,2.75,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14
204,Tata Indigo eCS GLX,2010,70500,15.64,1193.0,64.1,5.0,11.48,1.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,2015,64103,15.73,1968.0,174.33,5.0,11.48,19.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
206,Skoda Octavia Elegance 1.8 TSI AT,2014,76000,14.7,1798.0,177.5,5.0,11.48,10.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
207,Toyota Etios Liva GD SP,2014,104000,23.59,1364.0,67.06,5.0,11.48,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9
208,Maruti Swift 1.3 VXi,2010,42001,16.1,1631.552572706935,113.80314403717087,5.0,11.48,2.11,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13
209,Mercedes-Benz B Class B180,2014,37245,14.8,1595.0,120.7,5.0,11.48,11.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
210,Honda Amaze S Diesel,2013,45000,27.4,1498.0,98.6,5.0,8.54,3.25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
211,Hyundai Verna 1.6 SX,2012,117837,22.32,1582.0,126.32,5.0,11.48,4.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,11
212,Renault Duster 85PS Diesel RxL Optional,2014,30000,20.46,1461.0,83.8,5.0,11.48,5.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
213,Hyundai Creta 1.6 VTVT S,2015,27057,15.29,1591.0,121.3,5.0,11.48,8.15,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8
214,Maruti Wagon R AMT VXI,2016,8500,20.51,998.0,67.0,5.0,11.48,4.22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
215,Mercedes-Benz New C-Class C250 Avantgarde,2010,30500,11.74,1796.0,186.0,5.0,11.48,10.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
216,Audi A8 L 3.0 TDI quattro,2012,56000,11.8,2967.0,246.7,5.0,11.48,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
217,Hyundai i10 Magna 1.1,2012,44000,19.81,1086.0,68.05,5.0,11.48,2.9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11
218,Skoda Rapid 1.6 MPI AT Style Black Package,2017,10500,14.3,1598.0,103.52,5.0,11.48,8.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
219,Skoda Superb Style 1.8 TSI AT,2017,26000,14.67,1798.0,177.46,5.0,33.58,26.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
220,Hyundai i20 Active 1.2 SX,2018,25166,17.19,1197.0,81.86,5.0,11.48,8.22,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
221,Honda Amaze VX i-DTEC,2014,64000,25.8,1498.0,98.6,5.0,11.48,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,9
222,Maruti Wagon R LXI,2004,61000,18.9,998.0,67.1,5.0,11.48,1.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19
223,Mahindra Verito 1.5 D4 BSIV,2013,107000,21.03,1461.0,65.0,5.0,9.12,3.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018,29161,19.27,2143.0,167.62,5.0,11.48,39.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
225,Maruti Wagon R VXI,2013,32000,22.5,998.0,67.04,5.0,5.29,2.65,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,2015,46173,19.01,1461.0,108.5,5.0,11.48,8.92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8
228,Mini Cooper Convertible S,2017,26327,16.82,1998.0,189.08,4.0,44.28,35.67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
229,Ford Figo Diesel,2015,70436,0.0,1498.0,99.0,5.0,11.48,3.6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
230,Tata Indica V2 DLS BSII,2007,200000,17.2,1396.0,53.5,5.0,11.48,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,16
231,Chevrolet Beat LT,2016,60813,18.6,1199.0,76.8,5.0,11.48,3.32,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7
232,Volkswagen Polo Diesel Comfortline 1.2L,2012,45000,22.07,1199.0,73.9,5.0,11.48,3.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11
233,Maruti Swift ZDi,2016,64000,22.9,1248.0,74.0,5.0,11.48,6.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
234,Ford Figo Diesel EXI,2012,41284,20.0,1399.0,68.05,5.0,11.48,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
235,Toyota Innova Crysta 2.8 GX AT,2019,14165,11.36,2755.0,171.5,7.0,20.74,19.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
236,Hyundai Santa Fe 4x4 AT,2011,67000,11.72,2199.0,194.3,7.0,11.48,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12
237,Honda City i-VTEC V,2011,32572,17.4,1497.0,117.3,5.0,11.74,3.87,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12
238,Hyundai i20 1.2 Magna Executive,2018,14960,18.6,1197.0,81.83,5.0,11.48,6.27,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2015,55980,19.27,2143.0,167.62,5.0,11.48,18.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
240,Chevrolet Beat Diesel LT,2013,74000,25.44,936.0,57.6,5.0,11.48,2.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10
241,Hyundai i20 Sportz 1.4 CRDi,2015,56847,22.54,1396.0,88.73,5.0,11.48,7.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8
242,Toyota Innova 2.5 Z Diesel 7 Seater,2015,121374,12.99,2494.0,100.6,7.0,11.48,14.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
243,Maruti Ertiga VDI,2013,52000,20.77,1248.0,88.76,7.0,11.48,6.9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10
244,Toyota Innova 2.5 V Diesel 7-seater,2014,118000,12.8,2494.0,102.0,7.0,11.48,10.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
246,Honda City i VTEC V,2016,33915,17.8,1497.0,117.3,5.0,11.48,8.09,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
247,BMW X1 sDrive20d,2014,82002,17.05,1995.0,184.0,5.0,11.48,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
248,Hyundai Grand i10 CRDi Era,2017,33000,24.0,1120.0,70.0,5.0,11.48,4.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
249,Maruti Ciaz 1.3 Alpha,2016,34000,28.09,1248.0,88.5,5.0,11.48,8.45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
250,Skoda Rapid Leisure 1.6 TDI MT,2012,55000,20.5,1598.0,103.6,5.0,11.48,3.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
251,Hyundai Accent CRDi,2006,160538,13.1,1493.0,82.0,5.0,11.48,1.8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17
252,Volkswagen Polo GT 1.5 TDI,2014,60000,19.91,1498.0,103.6,5.0,11.48,3.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9
253,Honda Jazz 1.2 VX i VTEC,2017,49575,18.7,1199.0,88.7,5.0,11.48,7.17,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
254,Hyundai i10 Era,2010,83000,19.81,1086.0,68.05,5.0,11.48,1.75,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2018,51346,16.38,1995.0,183.0,5.0,11.48,21.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
256,Toyota Innova Crysta 2.4 ZX MT,2017,43000,13.68,2393.0,147.8,7.0,25.52,18.65,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,2011,35000,19.7,796.0,35.0,5.0,11.48,1.85,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12
258,Maruti Swift VXI BSIV,2017,27872,20.4,1197.0,81.8,5.0,11.48,5.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6
259,Hyundai Grand i10 Magna,2014,16514,18.9,1197.0,82.0,5.0,11.48,3.75,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9
260,Maruti Swift VDI,2012,120000,22.9,1248.0,74.0,5.0,11.48,3.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11
261,Hyundai Verna CRDi 1.6 SX,2008,143275,22.0,1582.0,126.2,5.0,14.07,2.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15
263,Hyundai i20 1.2 Sportz,2010,52000,17.0,1197.0,80.0,5.0,11.48,2.8,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13
264,Mercedes-Benz GLE 350d,2017,29819,11.57,2987.0,254.79,5.0,95.13,61.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,2014,57000,15.8,2148.0,170.0,5.0,11.48,18.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9
266,Maruti Ritz ZDi,2014,88500,23.2,1248.0,73.94,5.0,11.48,4.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9
267,Hyundai Creta 1.6 CRDi SX,2016,28000,19.67,1582.0,126.2,5.0,11.48,13.75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7
268,Maruti A-Star Vxi,2010,67000,19.0,998.0,66.1,5.0,11.48,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13
269,Renault Duster 110PS Diesel RXZ Option,2016,26000,19.64,1461.0,108.45,5.0,11.48,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),2010,120000,17.8,1248.0,76.0,5.0,11.48,1.65,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13
271,BMW X3 xDrive30d M Sport,2017,51982,16.55,2993.0,258.0,5.0,11.48,45.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
272,Hyundai i10 Sportz,2010,36000,20.36,1197.0,78.9,5.0,11.48,3.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13
273,Toyota Innova 2.5 G4 Diesel 7-seater,2016,47000,12.8,2494.0,102.0,7.0,11.48,12.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
274,Maruti Zen VXI BSII,2002,60000,17.3,993.0,60.0,5.0,11.48,0.55,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,21
275,Maruti Swift VDI,2018,31025,28.4,1248.0,74.0,5.0,11.48,7.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,2013,105000,12.05,2179.0,120.0,8.0,11.48,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10
277,Tata Zest Quadrajet 1.3 75PS XE,2017,121900,22.95,1248.0,74.0,5.0,8.34,3.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,2017,22695,18.88,999.0,123.24,5.0,11.48,8.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
279,Maruti Swift Dzire ZDI,2012,73000,23.4,1248.0,74.0,5.0,11.48,4.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11
280,Maruti Alto 800 LXI,2016,32227,22.74,796.0,47.3,5.0,11.48,3.26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
281,Honda City 1.5 S MT,2011,55000,17.0,1497.0,118.0,5.0,11.48,4.21,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12
282,Audi Q7 3.0 TDI Quattro Technology,2018,11287,12.07,2967.0,241.4,7.0,11.48,70.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
283,Skoda Laura 1.9 TDI AT Ambiente,2009,48000,17.0,1896.0,105.0,5.0,11.48,2.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14
284,Hyundai Verna 1.6 SX VTVT (O),2012,54308,17.1,1591.0,121.3,5.0,11.48,4.28,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11
285,Honda City 1.5 V AT,2009,78442,16.8,1497.0,118.0,5.0,11.48,3.57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
286,Hyundai i20 Magna Optional 1.4 CRDi,2013,46000,21.9,1396.0,88.8,5.0,11.48,3.11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10
287,Hyundai i20 Sportz AT 1.4,2014,45051,15.0,1396.0,98.6,5.0,11.48,5.96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
288,Volkswagen Vento Diesel Highline,2011,69000,20.54,1598.0,103.6,5.0,11.48,4.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
289,Honda City i VTEC VX,2014,49000,17.4,1497.0,117.3,5.0,11.48,6.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
290,Tata Zest Quadrajet 1.3 75PS XE,2018,45000,22.95,1248.0,74.0,5.0,8.34,5.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
291,BMW 5 Series 2003-2012 520d,2015,64000,18.48,1995.0,177.0,5.0,11.48,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
292,Maruti Wagon R LXI Minor,2009,60000,18.9,1061.0,67.0,5.0,11.48,1.35,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14
293,Honda Jazz VX,2015,62178,18.2,1199.0,88.7,5.0,8.85,4.85,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,2012,58006,15.0,1896.0,105.0,5.0,11.48,6.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11
295,Hyundai i10 Magna 1.2,2010,74000,20.36,1197.0,78.9,5.0,11.48,3.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,2015,77771,19.27,2143.0,170.0,5.0,11.48,18.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
297,Hyundai i10 Magna 1.2 iTech SE,2012,45275,20.36,1197.0,78.9,5.0,11.48,2.8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11
298,Toyota Innova Crysta 2.4 ZX MT,2016,48000,13.68,2393.0,147.8,7.0,25.4,20.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
299,Audi A6 2011-2015 2.0 TDI Technology,2015,31652,17.68,1968.0,174.33,5.0,11.48,26.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,2010,109000,12.99,2494.0,100.6,7.0,11.48,8.26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,13
301,Volkswagen Polo Petrol Trendline 1.2L,2015,31978,16.47,1198.0,73.9,5.0,11.48,3.89,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8
302,Maruti Alto K10 LXI,2011,70000,20.92,998.0,67.1,5.0,11.48,2.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
303,Honda City i-VTEC CVT ZX,2017,15000,18.0,1497.0,117.3,5.0,16.67,12.69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
304,Tata Indigo LX,2013,59138,17.0,1405.0,70.0,5.0,11.48,2.58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10
305,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,61726,17.68,1968.0,174.33,5.0,11.48,20.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
306,Mercedes-Benz GLA Class 200 CDI SPORT,2015,48000,17.9,2143.0,136.0,5.0,11.48,20.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
309,Maruti Celerio VXI AT,2014,77815,23.1,998.0,67.04,5.0,11.48,4.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
310,Mercedes-Benz GLE 250d,2017,29000,17.9,2143.0,201.15,5.0,79.43,57.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
311,Land Rover Range Rover HSE Dynamic,2017,44000,12.7,2179.0,187.7,5.0,11.48,44.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
312,Volkswagen Vento Diesel Trendline,2011,108626,20.54,1598.0,103.6,5.0,11.48,3.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
313,Maruti Omni 8 Seater BSIV,2012,71791,14.0,796.0,35.0,5.0,11.48,2.05,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11
314,Honda Brio 1.2 VX MT,2012,91931,18.5,1198.0,86.8,5.0,6.62,3.13,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11
315,Tata Sumo Delux,2000,158000,14.07,2956.0,83.1,7.0,11.48,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23
316,Tata Indica Vista Aura 1.3 Quadrajet,2012,91183,18.0,1248.0,75.0,5.0,11.48,2.85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11
317,Maruti Wagon R LXI BS IV,2012,65000,18.9,998.0,67.1,5.0,11.48,2.65,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
318,Mahindra XUV500 W8 4WD,2015,88428,16.0,2179.0,140.0,7.0,11.48,10.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
319,Tata Indigo LS Dicor,2008,138000,17.1,1396.0,70.0,5.0,11.48,1.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15
320,Maruti Ertiga Paseo VXI,2018,18000,16.02,1373.0,93.7,7.0,11.48,8.25,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
321,Honda Accord 2.4 A/T,2011,60000,11.7,2354.0,177.6,5.0,11.48,4.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
322,Maruti Swift Dzire VDi,2012,48000,19.3,1248.0,73.9,5.0,11.48,3.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11
323,Ford Fiesta EXi 1.4 TDCi Ltd,2009,160000,17.8,1399.0,68.0,5.0,11.48,2.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14
324,Honda City ZX GXi,2008,40000,17.7,1497.0,78.0,5.0,11.48,1.8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15
325,Audi A6 2011-2015 2.0 TDI Premium Plus,2014,51495,17.68,1968.0,174.33,5.0,11.48,21.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
326,BMW 6 Series 640d Gran Coupe,2011,30000,9.52,2993.0,313.0,4.0,11.48,49.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
327,Audi Q7 45 TDI Quattro Technology,2017,97430,14.75,2967.0,245.0,7.0,1.04,62.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
329,Hyundai i20 1.4 CRDi Asta,2012,83000,23.0,1396.0,90.0,5.0,11.48,5.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11
330,Hyundai i10 Sportz AT,2009,37000,16.95,1197.0,78.9,5.0,11.48,2.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14
331,Honda Jazz 1.2 V CVT i VTEC,2016,28503,19.0,1199.0,88.7,5.0,11.48,6.86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7
332,Maruti Swift VDI BSIV,2015,76496,25.2,1248.0,74.0,5.0,11.48,6.15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8
333,Hyundai i20 Asta 1.2,2011,79152,18.5,1197.0,82.85,5.0,11.48,3.3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12
